onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	0.998196	1	-48.7461133830532
20	4	washout	0.684043	2	-0.621310993038838
24	4	washout	0.569326	3	-51.1663611454028
28	4	washout	0.456365	4	-35.4372977809791
32	4	washout	0.50087	5	-5.21043164800985
36	4	washout	0.416992	6	-16.4363313636515
40	4	washout	0.42102	7	-28.3183953968751
44	4	washout	0.497091	8	-40.7863578114992
48	4	washout	0.8257	9	-22.1622841915429
52	4	washout	0.764806	10	1.51442135988272
56	4	washout	0.436952	11	-38.71290761399
60	4	washout	0.380418	12	-44.6498399106325
64	4	washout	0.453077	13	-46.696049587802
68	4	washout	0.475541	14	-30.1681110855526
72	4	washout	0.482342	15	-10.1506227931856
76	4	washout	0.472757	16	-34.7511174474458
80	4	washout	0.484626	17	-39.1446968915875
84	4	washout	0.536401	18	-37.835240324428
88	4	washout	0.570643	19	-15.1386967573343
92	4	washout	0.483421	20	-6.65145972999352
96	4	washout	0.404659	21	-41.7250059221701
100	4	washout	0.442545	22	-16.3133312040383
104	4	washout	0.413487	23	4.961680688724
108	4	washout	0.830491	24	-25.1297475140367
112	4	washout	0.550163	25	-11.0874232937179
116	4	washout	0.553115	26	-36.2553681547826
120	4	washout	0.501128	27	-27.4394385743531
124	4	washout	0.512245	28	-17.1036192323531
128	4	washout	0.783244	29	9.40899962119924
132	4	washout	0.900602	30	-16.1755329822538
136	4	washout	0.822699	31	-17.9647989063601
140	4	washout	0.425872	32	-36.7155658034319
144	4	washout	0.461922	33	-3.84164563905647
148	4	washout	0.420629	34	-14.4408353742589
152	4	washout	0.489656	35	-9.58605129353602
156	4	washout	0.598947	36	128.65980825409
160	4	washout	0.495458	37	-21.0792564366227
164	4	washout	0.492959	38	-26.2027333281749
168	4	washout	0.528847	39	-36.8267914419286
172	4	washout	0.463509	40	-21.083677973347
176	4	washout	0.472021	41	-26.2719357203151
180	4	washout	0.431496	42	-30.6732734101089
184	4	washout	1.085953	43	-28.3182248049212
188	4	washout	0.626621	44	-22.3986480678779
192	4	washout	0.384121	45	-48.9140253312542
196	4	washout	0.742476	46	16.1693506573649
200	4	washout	0.568102	47	-23.2820005019348
204	4	washout	0.716567	48	-11.5513469470028
208	4	washout	0.542301	49	16.1096722990562
212	4	washout	0.608924	50	-18.5297238054733
216	4	washout	0.481733	51	-33.5284930219929
220	4	washout	0.518884	52	-41.2202733986771
224	4	washout	0.464762	53	-24.3821954575304
228	4	washout	0.961534	54	-8.07448848307625
232	4	washout	1.830506	55	-95.5583158237789
236	4	washout	0.726453	56	-19.4753114638259
240	4	washout	0.679284	57	-12.2217937589927
244	4	washout	0.757888	58	-16.3388636427674
248	4	washout	0.669052	59	-24.6129268421944
252	4	washout	0.743554	60	-4.24619558042658
256	4	washout	0.82152	61	18.1921969394176
260	4	washout	0.522887	62	-25.6805449068507
264	4	washout	0.598225	63	-178.413185738123
268	4	washout	0.772336	64	-13.4455185046955
272	4	washout	0.511403	65	-11.1302723541153
276	4	washout	0.447388	66	-12.9980889206738
280	4	washout	0.483555	67	-5.25648224104305
284	4	washout	0.393789	68	-5.28448592306122
288	4	washout	0.459194	69	-18.4938158946817
292	4	washout	0.516317	70	-50.6841183770989
296	4	washout	0.493416	71	27.3464933922971
300	4	washout	0.418382	72	-27.3950044934571
304	4	washout	0.636599	73	-22.8951824185531
308	4	washout	0.534313	74	-4.92179991963038
312	4	washout	0.522247	75	-40.4129783710708
316	4	washout	0.993006	76	-35.0438454919479
320	4	washout	1.698296	77	-28.07790665599
324	4	washout	0.996393	78	-14.7960156762655
328	4	washout	0.764624	79	-12.636009121892
332	4	washout	n/a	80	n/a
336	4	washout	0.39831	81	-45.6258733442206
340	4	washout	0.464369	82	-14.3596162906469
344	4	washout	0.481782	83	-2.77496402961444
348	4	washout	0.49517	84	1.2115469147527
352	4	washout	0.429606	85	-11.5807330804795
356	4	washout	0.480793	86	-26.7639050109684
360	4	washout	0.451979	87	-21.7924532933292
364	4	washout	0.309108	88	-77.1773762400188
368	4	washout	0.481761	89	-11.4129058019229
372	4	washout	0.456484	90	-2.67133731525328
376	4	washout	0.501813	91	-8.18375772047978
380	4	washout	0.414894	92	-9.65120253706418
384	4	washout	0.433383	93	-42.9784009155879
388	4	washout	0.668747	94	0.303776771173523
392	4	washout	0.612286	95	-33.0465600957384
396	4	washout	0.459298	96	-6.71869701457419
400	4	washout	0.377838	97	-18.5505635375734
404	4	washout	0.51413	98	-13.1857493482137
408	4	washout	0.373856	99	2.5342661035186
412	4	washout	0.367456	100	35.760328540999
416	4	washout	0.479276	101	-35.6088228637588
420	4	washout	0.439952	102	-8.65895861682727
424	4	washout	0.480051	103	-28.0965529874852
428	4	washout	0.713385	104	3.46252628056447
432	4	washout	0.425493	105	6.32770920954397
436	4	washout	0.431621	106	-15.7267483744552
440	4	washout	0.458282	107	-5.27172123003491
444	4	washout	0.437523	108	0.639566796609639
448	4	washout	0.456803	109	-6.26383215169422
452	4	washout	0.398859	110	-40.9426653181611
456	4	washout	0.452327	111	-3.37244130677106
460	4	washout	0.453754	112	13.8060031393577
464	4	washout	0.436811	113	13.5102264467499
468	4	washout	0.568379	114	2.86330921183838
472	4	washout	0.474459	115	-14.6754369531028
476	4	washout	0.441388	116	19.2242629269471
480	4	washout	0.363966	117	-22.8394060469416
484	4	washout	0.35483	118	-22.6105597461437
488	4	washout	0.410123	119	-19.2281969619278
492	4	washout	0.428474	120	-33.3296997482995
