onset	duration	trial_type	response_time	trial_number	response_error
16	4	baseline	0.272009	1	176.924294283338
20	4	baseline	1.113471	2	18.9543222874649
24	4	baseline	0.769811	3	-22.1665980208127
28	4	baseline	0.728729	4	-3.33409002654128
32	4	baseline	0.660336	5	23.8138078655126
36	4	baseline	0.727978	6	-40.177889959598
40	4	baseline	0.785512	7	-42.5127034629139
44	4	baseline	0.958129	8	15.1896516241807
48	4	baseline	0.601876	9	40.1582927145642
52	4	baseline	1.242332	10	-62.4641678335047
56	4	baseline	0.835831	11	-62.7935971774368
60	4	baseline	0.94972	12	25.7716494476591
64	4	baseline	0.656968	13	-94.3703524021095
68	4	baseline	1.109727	14	-1.21172283779771
72	4	baseline	0.716814	15	-26.7780592271519
76	4	baseline	0.728996	16	-12.0089057549226
80	4	baseline	0.664437	17	0.978228002748055
84	4	baseline	0.714537	18	-35.856645212301
88	4	baseline	0.002173	19	-3.97462382740811
92	4	baseline	0.69468	20	-5.36757709823627
96	4	baseline	0.730007	21	-14.1784308487773
100	4	baseline	0.721187	22	-36.3538649464688
104	4	baseline	0.763735	23	-8.26729054479497
108	4	baseline	0.673246	24	27.7109470691476
112	4	baseline	0.603623	25	-33.1274024843512
116	4	baseline	0.664719	26	-5.78151022621088
120	4	baseline	0.666833	27	-2.66047840575725
124	4	baseline	0.715877	28	85.6010163966543
128	4	baseline	0.946737	29	8.54065904797987
132	4	baseline	1.013386	30	23.8658110706325
136	4	baseline	0.781114	31	-59.5355857593703
140	4	baseline	1.293286	32	22.8335551958823
144	4	baseline	0.720826	33	-8.89323101870594
148	4	baseline	1.053518	34	44.8410836578976
152	4	baseline	0.942516	35	-6.8657993554245
156	4	baseline	0.670532	36	94.5653671128685
160	4	baseline	0.66274	37	28.0883230850749
164	4	baseline	0.834612	38	103.694081509414
168	4	baseline	0.206675	39	30.7629547746618
172	4	baseline	0.209423	40	109.26500148473
176	4	baseline	0.673348	41	-5.9338672865046
180	4	baseline	0.434527	42	-56.4087888826449
184	4	baseline	0.376921	43	-96.601796462086
188	4	baseline	0.728902	44	12.1749067275003
192	4	baseline	0.65868	45	-47.02796081831
196	4	baseline	0.608354	46	-29.0633513588647
200	4	baseline	0.667774	47	-10.5225061187226
204	4	baseline	0.554817	48	-82.9806572884212
208	4	baseline	0.664109	49	-1.20619798211796
212	4	baseline	0.604945	50	-21.3623799534095
216	4	baseline	0.768867	51	24.0155218067897
220	4	baseline	0.658062	52	23.6208248502421
224	4	baseline	0.6648	53	-40.92085684657
228	4	baseline	0.663383	54	-155.267576631042
232	4	baseline	0.206942	55	-47.8107506993309
236	4	baseline	0.555606	56	-47.3418949438772
240	4	baseline	0.604568	57	-39.4370276182985
244	4	baseline	0.571701	58	-7.77713841001308
248	4	baseline	0.49331	59	4.81903363975328
252	4	baseline	0.497747	60	-40.057128687602
256	4	baseline	0.485565	61	-11.403904576133
260	4	baseline	0.483802	62	23.7189338760698
264	4	baseline	0.495155	63	-39.8893015195573
268	4	baseline	0.613	64	37.8276332987513
272	4	baseline	0.649057	65	22.0971319195474
276	4	baseline	0.516754	66	5.62529313980135
280	4	baseline	0.541037	67	-12.4826030243432
284	4	baseline	0.785108	68	-16.8729117508619
288	4	baseline	0.612831	69	10.728196449709
292	4	baseline	0.661478	70	83.65980825409
296	4	baseline	0.552999	71	-3.56119404762951
300	4	baseline	0.717751	72	0.724828322661786
304	4	baseline	0.544942	73	31.9102160511709
308	4	baseline	0.492627	74	-77.8350520171539
312	4	baseline	0.435853	75	5.64044395523294
316	4	baseline	0.548097	76	-122.474068531945
320	4	baseline	0.27225	77	-93.8969143211716
324	4	baseline	0.500636	78	2.23639283908757
328	4	baseline	0.497869	79	-110.361974011371
332	4	baseline	0.554004	80	-13.4278628664858
336	4	baseline	0.48784	81	88.5612230431609
340	4	baseline	0.47713	82	-6.7120482499955
344	4	baseline	0.764868	83	-11.4738363914654
348	4	baseline	0.493445	84	-175.923741574626
352	4	baseline	0.385182	85	43.4669095482883
356	4	baseline	0.485038	86	-20.0863677148074
360	4	baseline	0.548518	87	20.9242016807002
364	4	baseline	0.540694	88	-48.1968069852675
368	4	baseline	0.442487	89	-10.597192529531
372	4	baseline	0.535566	90	1.51889799413961
376	4	baseline	0.57465	91	0.373589532730945
380	4	baseline	0.786339	92	-27.5832839192928
384	4	baseline	0.776369	93	23.8801952767389
388	4	baseline	0.648633	94	-6.02324553080192
392	4	baseline	0.662181	95	5.64828662398371
396	4	baseline	1.165133	96	13.1569018087274
400	4	baseline	0.630026	97	10.2287323709357
404	4	baseline	0.939252	98	2.77087328869243
408	4	baseline	0.839984	99	-25.7259847641653
412	4	baseline	0.726646	100	-4.78996409341031
416	4	baseline	0.766784	101	-33.5564137960825
420	4	baseline	0.549061	102	-34.4321544741321
424	4	baseline	0.710776	103	23.7317677614431
428	4	baseline	0.726755	104	-17.4835715073506
432	4	baseline	0.775846	105	33.8866652023328
436	4	baseline	1.12108	106	-12.7713218065149
440	4	baseline	0.827129	107	-13.5714818506341
444	4	baseline	0.658264	108	28.1295286436032
448	4	baseline	0.705629	109	-4.86200556510138
452	4	baseline	0.608024	110	61.9442764325262
456	4	baseline	0.548223	111	-3.39086781866194
460	4	baseline	0.66052	112	-18.7521666498033
464	4	baseline	0.660527	113	28.0328139487085
468	4	baseline	0.822915	114	4.62190374921959
472	4	baseline	0.61	115	-32.7074917471785
476	4	baseline	0.610782	116	167.06141306067
480	4	baseline	0.210662	117	-13.9949720125493
484	4	baseline	0.544495	118	-37.2726685225808
488	4	baseline	0.600775	119	-24.2551160033479
492	4	baseline	0.604295	120	-8.06533131577631
496	4	rotation	0.713125	121	-7.75282354271271
500	4	rotation	0.602085	122	57.691663754535
504	4	rotation	0.602295	123	49.291470114137
508	4	rotation	0.706839	124	39.796740585621
512	4	rotation	0.602026	125	21.3798700031906
516	4	rotation	0.764287	126	53.3048747654829
520	4	rotation	0.768571	127	47.2361207841403
