onset	duration	trial_type	response_time	trial_number	response_error
16	4	baseline	0.978489	1	4.90624972318364
20	4	baseline	0.721452	2	4.76425677057751
24	4	baseline	0.662439	3	20.999178672393
28	4	baseline	0.630469	4	-6.85448609492249
32	4	baseline	0.79049	5	6.0270949250592
36	4	baseline	0.830127	6	3.46492461793681
40	4	baseline	0.89006	7	-6.71568759213129
44	4	baseline	0.95025	8	-14.1096723392064
48	4	baseline	0.727206	9	25.43444951517
52	4	baseline	0.766015	10	23.7621442042751
56	4	baseline	0.900993	11	9.18632266889777
60	4	baseline	0.643899	12	25.7439433108866
64	4	baseline	0.600879	13	1.22803008701471
68	4	baseline	0.651675	14	-2.40942972474095
72	4	baseline	0.702159	15	9.39786483031901
76	4	baseline	0.692917	16	0.247593114649082
80	4	baseline	0.641784	17	-9.88814875940592
84	4	baseline	0.631034	18	6.4996070499037
88	4	baseline	0.664509	19	-7.8902208405457
92	4	baseline	0.722098	20	1.00474845773173
96	4	baseline	0.905324	21	-5.5340378505153
100	4	baseline	0.774203	22	8.45767398509302
104	4	baseline	0.696966	23	-14.2216988876168
108	4	baseline	0.734427	24	4.09319098838388
112	4	baseline	0.661777	25	3.94752801540488
116	4	baseline	0.752538	26	-6.58990864260652
120	4	baseline	0.606559	27	4.93514837713827
124	4	baseline	0.597101	28	-16.0027655394464
128	4	baseline	0.61178	29	39.3280425243787
132	4	baseline	0.648039	30	0.55580161727572
136	4	baseline	0.716318	31	14.8976736667163
140	4	baseline	0.786292	32	0.32700960634729
144	4	baseline	0.750788	33	11.920840683601
148	4	baseline	0.633522	34	8.44685180557685
152	4	baseline	0.617537	35	-62.5989773210505
156	4	baseline	0.57051	36	-18.3281091244481
160	4	baseline	0.728541	37	3.02187591473615
164	4	baseline	0.715299	38	2.73363983219834
168	4	baseline	0.577285	39	-19.7286413352149
172	4	baseline	0.769166	40	-1.19313265539797
176	4	baseline	0.793094	41	-10.8141349187544
180	4	baseline	0.586203	42	13.499723242603
184	4	baseline	0.849243	43	23.0360852157797
188	4	baseline	0.892169	44	-40.7773200029488
192	4	baseline	0.603494	45	8.49795435708917
196	4	baseline	0.576904	46	5.74099319279693
200	4	baseline	0.828886	47	-1.53117303361458
204	4	baseline	0.939047	48	22.1814467296018
208	4	baseline	0.663458	49	1.81488105633712
212	4	baseline	0.665162	50	-24.4024591590948
216	4	baseline	0.919085	51	-7.82212986895275
220	4	baseline	0.840964	52	-6.62274699373334
224	4	baseline	0.747861	53	-5.53097775852604
228	4	baseline	0.695326	54	7.00449995928425
232	4	baseline	0.867451	55	14.5631871641182
236	4	baseline	0.768691	56	-3.72803575991178
240	4	baseline	0.652673	57	-16.6757183293316
244	4	baseline	0.841718	58	-13.2155962985781
248	4	baseline	0.656433	59	-15.379943116676
252	4	baseline	0.867936	60	26.9603623323939
256	4	baseline	0.830105	61	7.80995242247237
260	4	baseline	0.692567	62	15.9553815336402
264	4	baseline	0.634242	63	-7.06720127958611
268	4	baseline	0.844642	64	11.2741126522699
272	4	baseline	0.772396	65	30.2789920986176
276	4	baseline	0.634758	66	0.363579111397892
280	4	baseline	0.8114	67	-4.76925374482085
284	4	baseline	0.94678	68	5.06068977086742
288	4	baseline	0.826521	69	-7.73539552106898
292	4	baseline	0.710798	70	-1.73217508176531
296	4	baseline	0.670816	71	-1.60991326578098
300	4	baseline	0.807249	72	-6.3026132535868
304	4	baseline	0.58321	73	-27.7715483797205
308	4	baseline	0.731186	74	3.94878427369882
312	4	baseline	1.089093	75	0.919939658043207
316	4	baseline	1.004382	76	-6.90467994106006
320	4	baseline	0.662649	77	18.5376445115028
324	4	baseline	0.779788	78	-15.1763405263489
328	4	baseline	0.826492	79	14.1716527638308
332	4	baseline	1.152417	80	-0.0466784948297724
336	4	baseline	0.998459	81	-3.29105966204303
340	4	baseline	0.823231	82	-1.41512335240423
344	4	baseline	0.867906	83	12.9691485723284
348	4	baseline	0.736465	84	-5.69907587980909
352	4	baseline	0.638569	85	-17.9105083515303
356	4	baseline	0.562929	86	11.0298510562213
360	4	baseline	0.770842	87	-26.5292291164623
364	4	baseline	0.699136	88	12.0218159233529
368	4	baseline	0.888755	89	20.5939774161909
372	4	baseline	0.629936	90	0.288979804905203
376	4	baseline	0.713408	91	-15.5965858213001
380	4	baseline	0.861587	92	12.5917278836889
384	4	baseline	0.917077	93	25.5479722225378
