onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	0.9783	1	-29.1976692036347
20	4	washout	0.724376	2	-49.5357647151313
24	4	washout	0.736396	3	-61.2563713324953
28	4	washout	0.502498	4	-14.2232622722083
32	4	washout	0.656524	5	-68.9195793640224
36	4	washout	0.820772	6	-9.00119394675283
40	4	washout	0.724651	7	5.06309150148892
44	4	washout	0.456768	8	-23.3998892237391
48	4	washout	0.434742	9	-23.2376256581317
52	4	washout	0.690718	10	-25.4548939184104
56	4	washout	0.695406	11	-78.8631968292749
60	4	washout	0.638921	12	-24.5046592881413
64	4	washout	0.89101	13	-50.2836233923428
68	4	washout	0.920992	14	-12.0970629197914
72	4	washout	1.003151	15	-33.0540562017398
76	4	washout	0.849129	16	-58.4118270543054
80	4	washout	0.893224	17	-41.303318312867
84	4	washout	1.247608	18	49.3544339361918
88	4	washout	0.631596	19	-39.2677947025058
92	4	washout	0.599159	20	-32.1933071541062
96	4	washout	0.621415	21	-8.7410158873014
100	4	washout	0.871627	22	-17.6664669388864
104	4	washout	0.749541	23	-25.0941261226658
108	4	washout	0.751844	24	-24.0878447112054
112	4	washout	0.805472	25	-24.9719886595051
116	4	washout	0.639473	26	-18.8732394048092
120	4	washout	0.693708	27	-55.00544231721
124	4	washout	0.673614	28	16.8277052998439
128	4	washout	0.583809	29	-13.1160481431003
132	4	washout	0.543797	30	-22.4521983210536
136	4	washout	0.823666	31	-30.6135376481065
140	4	washout	0.87731	32	-40.0515143848812
144	4	washout	0.718289	33	-27.1264330362515
148	4	washout	0.598051	34	-65.8991064709633
152	4	washout	0.59607	35	5.96101328407472
156	4	washout	0.692278	36	-41.9291160621602
160	4	washout	0.716231	37	-35.1385127315099
164	4	washout	0.580382	38	-31.7084656970921
168	4	washout	0.806334	39	-44.1465176260858
172	4	washout	0.540428	40	67.1886590318879
176	4	washout	0.830468	41	-16.0681576427019
180	4	washout	0.490517	42	-24.0584071304631
184	4	washout	0.636912	43	-17.6138693404789
188	4	washout	0.674619	44	-26.6230757959389
192	4	washout	0.544694	45	-21.3002999144074
196	4	washout	0.564906	46	-30.7341431156364
200	4	washout	0.600889	47	-28.858855747385
204	4	washout	0.773165	48	-25.2458794877513
208	4	washout	0.488911	49	-21.2217704203397
212	4	washout	0.692958	50	-25.9111176141147
216	4	washout	0.464961	51	-6.33978093798507
220	4	washout	0.589615	52	-35.2429450288012
224	4	washout	0.5471	53	4.56341677656219
228	4	washout	0.719322	54	-11.7449606391055
232	4	washout	0.939291	55	-20.6622108797529
236	4	washout	0.727269	56	-22.7123180239363
240	4	washout	0.735533	57	-8.70488414018701
244	4	washout	0.799319	58	-6.65695654542301
248	4	washout	0.497441	59	1.20260409999638
252	4	washout	0.845658	60	-31.478757433546
256	4	washout	0.693639	61	-7.4622142372927
260	4	washout	0.549573	62	-29.4847727454634
264	4	washout	0.603632	63	-45.1364404787431
268	4	washout	0.610058	64	-28.783154855493
272	4	washout	0.533572	65	11.4281738131314
276	4	washout	0.553842	66	-53.04816026182
280	4	washout	0.828032	67	-34.085537129411
284	4	washout	0.691999	68	-45.6911962185349
288	4	washout	0.728208	69	-16.0960155580411
292	4	washout	0.633979	70	28.3184737098312
296	4	washout	0.498065	71	-53.7811761763228
300	4	washout	0.500059	72	6.43372056989771
304	4	washout	0.696345	73	-22.6930490600153
308	4	washout	0.544357	74	-51.0850872664732
312	4	washout	0.562679	75	-5.9920404891838
316	4	washout	0.634309	76	-34.9648502979738
320	4	washout	0.550371	77	-6.67847159697251
324	4	washout	0.752583	78	-43.14192572239
328	4	washout	0.586512	79	-25.0240191125684
332	4	washout	0.608616	80	-34.4821380103693
336	4	washout	0.660631	81	-26.3390169654589
340	4	washout	0.682856	82	-12.1211358621629
344	4	washout	0.554773	83	-38.7931531308996
348	4	washout	0.561141	84	-16.5542325764483
352	4	washout	0.554847	85	-29.0930364115365
356	4	washout	0.598916	86	2.35351121452614
360	4	washout	0.710967	87	11.4077058105974
364	4	washout	0.562958	88	28.0344475460562
368	4	washout	0.673181	89	-14.3027424189719
372	4	washout	0.494976	90	-34.140672106527
376	4	washout	0.527165	91	-22.0065390642794
380	4	washout	0.595125	92	-49.8210539694446
384	4	washout	0.48919	93	28.008855286062
388	4	washout	0.539071	94	-40.2657011656561
392	4	washout	0.521408	95	19.5814901406148
396	4	washout	0.369547	96	-37.7600803462058
400	4	washout	0.813534	97	-5.25063848567391
404	4	washout	0.645723	98	20.0761176765261
408	4	washout	0.643651	99	-4.02873154229343
412	4	washout	0.836053	100	10.5056049932876
416	4	washout	0.687922	101	-3.61083682188294
420	4	washout	0.679758	102	1.12984397598938
424	4	washout	0.620038	103	-12.673643988476
428	4	washout	0.549827	104	-21.7042064627551
432	4	washout	0.582011	105	6.16182664562769
436	4	washout	0.675939	106	-51.3401917459099
440	4	washout	0.602104	107	17.5207471897415
444	4	washout	0.656232	108	-55.6394334903009
448	4	washout	0.66814	109	-17.4488000028167
452	4	washout	0.894255	110	-55.0836597074783
456	4	washout	0.586267	111	-58.9128443819138
460	4	washout	0.850332	112	-24.732677344333
464	4	washout	0.546438	113	6.02191505525964
468	4	washout	0.574629	114	-54.3858953475251
472	4	washout	0.562549	115	39.3008657992351
476	4	washout	0.48048	116	-32.2049786425052
480	4	washout	0.598575	117	4.38984475001324
484	4	washout	0.614656	118	-51.7627442732542
488	4	washout	0.382791	119	-120.237919631415
492	4	washout	0.528877	120	2.89699004659785
