onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	1.06414	1	-18.7200684654081
20	4	washout	0.691664	2	-22.7727256563605
24	4	washout	0.746189	3	-42.2269184377899
28	4	washout	0.646106	4	-39.9976737313437
32	4	washout	0.642708	5	-31.7657090419093
36	4	washout	0.609614	6	-34.2298290898998
40	4	washout	0.784886	7	-28.5179431722016
44	4	washout	0.67687	8	-28.9918293750425
48	4	washout	0.661187	9	-37.1066973460153
52	4	washout	0.523799	10	-33.2363358077257
56	4	washout	0.997393	11	-44.2078935337323
60	4	washout	1.109096	12	-26.9963158758582
64	4	washout	0.95717	13	-22.6093980851752
68	4	washout	0.780843	14	-11.6376453035395
72	4	washout	0.827264	15	-1.88292542974965
76	4	washout	0.645266	16	-19.4767862488243
80	4	washout	0.659382	17	-14.7206235630241
84	4	washout	0.779319	18	-3.2042808258563
88	4	washout	0.606345	19	-40.8748184645631
92	4	washout	0.790719	20	-9.18103896488424
96	4	washout	1.216813	21	-12.1174904099306
100	4	washout	1.149584	22	-12.191236722845
104	4	washout	0.767633	23	10.7324369347168
108	4	washout	0.697768	24	-8.10972501735213
112	4	washout	0.716231	25	-45.758629323855
116	4	washout	0.80097	26	8.72817556288703
120	4	washout	0.897149	27	-10.9543137757471
124	4	washout	0.889981	28	34.2607621435037
128	4	washout	0.746221	29	-24.1348601888356
132	4	washout	0.757651	30	4.81979281969021
136	4	washout	0.632086	31	0.375673494529529
140	4	washout	0.714106	32	-22.1598677896853
144	4	washout	0.752235	33	-36.5415335978213
148	4	washout	0.785354	34	-28.4333590117847
152	4	washout	0.633163	35	-7.04171855687023
156	4	washout	0.958575	36	9.70531710742096
160	4	washout	1.323526	37	8.55878688266936
164	4	washout	0.649257	38	-15.598546293228
168	4	washout	0.870302	39	11.7239815974275
172	4	washout	0.695759	40	-5.5125296327902
176	4	washout	0.929459	41	-4.0973502958149
180	4	washout	0.766613	42	-10.1086221203934
184	4	washout	0.65593	43	-18.2871627455714
188	4	washout	0.730407	44	2.20546913194446
192	4	washout	0.772791	45	-13.213650325218
196	4	washout	0.878944	46	-19.1496192557898
200	4	washout	0.686072	47	-29.3016255402769
204	4	washout	0.943734	48	-5.69765572329367
208	4	washout	0.635001	49	-27.8083181867262
212	4	washout	0.683096	50	15.8067672566273
216	4	washout	0.837338	51	-15.0635650936079
220	4	washout	0.933771	52	-8.95786028035838
224	4	washout	0.977162	53	2.79125363264436
228	4	washout	0.726093	54	9.83105439612253
232	4	washout	0.745315	55	2.99100318154269
236	4	washout	1.047307	56	4.45022219881036
240	4	washout	0.825497	57	12.862226207331
244	4	washout	0.643158	58	-8.48287500288966
248	4	washout	0.777172	59	18.4677186980951
252	4	washout	0.695551	60	-40.3959353778008
256	4	washout	0.827323	61	25.4931164485186
260	4	washout	0.751281	62	1.66448295644034
264	4	washout	0.754697	63	-12.9677412471019
268	4	washout	0.777265	64	-18.4436602660161
272	4	washout	1.261882	65	11.8343740915218
276	4	washout	0.801644	66	-11.7374516945507
280	4	washout	0.722723	67	-9.61328486872499
284	4	washout	1.138567	68	8.59832416977978
288	4	washout	1.117831	69	-27.3548473985384
292	4	washout	0.776759	70	-6.52894128553815
296	4	washout	0.766071	71	-10.6141837428398
300	4	washout	0.908181	72	12.3903326592947
304	4	washout	1.282063	73	-14.1396948177249
308	4	washout	0.784642	74	14.2509125406078
312	4	washout	0.745615	75	3.78488092276347
316	4	washout	0.714955	76	19.9574887523377
320	4	washout	0.95047	77	-16.2516425339541
324	4	washout	0.715973	78	12.7236049472449
328	4	washout	0.765839	79	-12.9791069607757
332	4	washout	0.74993	80	-4.57698763872397
336	4	washout	1.09074	81	3.72488925669961
340	4	washout	0.949493	82	-27.5447155778086
344	4	washout	1.035386	83	-12.1025763799677
348	4	washout	0.806887	84	-7.73803038646766
352	4	washout	0.772542	85	-2.95434757640356
356	4	washout	0.898964	86	-3.04879650126176
360	4	washout	0.870357	87	-7.60313181387452
364	4	washout	0.842042	88	22.3323056556047
368	4	washout	0.89071	89	-6.25399445417102
372	4	washout	1.044197	90	-15.6635319746837
376	4	washout	0.961783	91	-14.0508290048708
380	4	washout	0.939422	92	-39.8745158143268
384	4	washout	0.838389	93	3.18023986374609
388	4	washout	0.781358	94	8.3506333274057
392	4	washout	0.881807	95	0.624447720026651
396	4	washout	1.175516	96	14.8240552572397
400	4	washout	1.014996	97	5.63217281760249
404	4	washout	1.005591	98	-15.5499502124704
408	4	washout	0.775804	99	14.8935587249069
412	4	washout	0.808264	100	-14.8561476071241
416	4	washout	0.997103	101	-12.4628256722142
420	4	washout	1.030768	102	-26.6515012345895
424	4	washout	0.979093	103	1.85097259253659
428	4	washout	0.895877	104	-7.30596984551235
432	4	washout	1.375636	105	-21.9261146502277
436	4	washout	1.344167	106	-11.8104224308037
440	4	washout	1.032282	107	-2.91944724464979
444	4	washout	0.691547	108	-24.5024615079463
448	4	washout	1.000819	109	-17.6895596354315
452	4	washout	0.871488	110	21.1148984284958
456	4	washout	0.963749	111	-9.53665470159505
460	4	washout	0.725729	112	-17.5310435310795
464	4	washout	0.712473	113	1.28772906547691
468	4	washout	1.156714	114	-7.85788064033247
472	4	washout	0.832472	115	-1.77433316719458
476	4	washout	0.856916	116	3.06454758322035
480	4	washout	1.09262	117	-2.19142249419661
484	4	washout	0.786243	118	-21.5782944943389
488	4	washout	0.858762	119	7.83475837684151
492	4	washout	0.830923	120	-7.12700254824854
