onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	0.827014	1	-23.1114355737278
20	4	washout	0.376258	2	-38.1941802703934
24	4	washout	0.546987	3	-11.3422711881843
28	4	washout	0.399945	4	-16.3554739283799
32	4	washout	0.427327	5	-49.0811710297299
36	4	washout	0.518783	6	-50.8125051346707
40	4	washout	0.596835	7	-34.6176156620824
44	4	washout	0.479374	8	-56.6624228128974
48	4	washout	0.541092	9	-35.6551172812859
52	4	washout	0.42543	10	4.00478648663311
56	4	washout	0.36778	11	-6.0413918529365
60	4	washout	0.317065	12	-8.38939868651876
64	4	washout	0.42953	13	-38.3045936446217
68	4	washout	0.428991	14	-31.3740570240148
72	4	washout	0.432255	15	-30.4649112009201
76	4	washout	0.477416	16	-47.2301741245833
80	4	washout	0.649282	17	-45.2675070075144
84	4	washout	0.39953	18	-34.4668212394746
88	4	washout	0.33962	19	-36.4804663988997
92	4	washout	0.322567	20	-39.4147238367888
96	4	washout	0.432362	21	-64.0601699302318
100	4	washout	0.431978	22	-56.1333927239767
104	4	washout	0.541763	23	-55.8930436085163
108	4	washout	0.454507	24	-23.1377143138309
112	4	washout	0.33848	25	-19.4217489808181
116	4	washout	0.322543	26	-9.71028936664987
120	4	washout	0.440281	27	-51.6282769867785
124	4	washout	0.442124	28	-18.1969721768934
128	4	washout	0.378351	29	-22.3338287888984
132	4	washout	0.402183	30	-56.3842088829884
136	4	washout	0.374269	31	-33.8669637012449
140	4	washout	0.342511	32	-31.7247663858035
144	4	washout	0.352639	33	-28.8430238391805
148	4	washout	0.320917	34	-18.625166573652
152	4	washout	0.402231	35	-24.8650586269788
156	4	washout	0.490849	36	-14.7104886603641
160	4	washout	0.373875	37	-28.64309715105
164	4	washout	0.388543	38	-35.4760076196021
168	4	washout	0.37061	39	-35.8272318551675
172	4	washout	0.358361	40	-25.4791590686523
176	4	washout	0.382625	41	-29.1296372942724
180	4	washout	0.401492	42	-37.3310755908213
184	4	washout	0.369293	43	-68.6393365906872
188	4	washout	0.343299	44	-15.3913862107521
192	4	washout	0.435866	45	-13.7400563583302
196	4	washout	0.402566	46	-60.5461673977234
200	4	washout	0.357918	47	-15.1187421658254
204	4	washout	0.370176	48	-28.6810057625966
208	4	washout	0.403352	49	-16.797447810323
212	4	washout	0.460603	50	1.12177921629773
216	4	washout	0.466681	51	-7.09297239807353
220	4	washout	0.346074	52	-21.6748643434817
224	4	washout	0.345921	53	-5.473658122467
228	4	washout	0.369189	54	-31.0998606924698
232	4	washout	0.404843	55	5.40147398728867
236	4	washout	0.423208	56	-10.4067704848346
240	4	washout	0.397848	57	-21.8537926892328
244	4	washout	0.354519	58	-13.5748807265358
248	4	washout	0.375146	59	-10.4094081342914
252	4	washout	0.401906	60	-19.6332076160399
256	4	washout	0.480598	61	-44.5647978917404
260	4	washout	0.399935	62	-9.10790843522231
264	4	washout	0.47183	63	-8.73299571415447
268	4	washout	0.344874	64	2.74918439796669
272	4	washout	0.469477	65	6.4922704773588
276	4	washout	0.425562	66	-25.0909626289211
280	4	washout	0.30905	67	2.78368515474892
284	4	washout	0.31712	68	0.872417668943176
288	4	washout	0.369117	69	4.23150924297466
292	4	washout	0.429886	70	-30.86231371531
296	4	washout	0.426723	71	-21.0555136492601
300	4	washout	0.43199	72	-28.5672737032283
304	4	washout	0.337731	73	-4.01158522700813
308	4	washout	0.403504	74	-8.0244531166151
312	4	washout	0.397209	75	-48.3266687710117
316	4	washout	0.326317	76	-14.2200935790342
320	4	washout	0.344832	77	-45.6034256686119
324	4	washout	0.425884	78	-54.976738311338
328	4	washout	0.374786	79	-2.26324277937391
332	4	washout	0.399905	80	-29.5187253705946
336	4	washout	0.379873	81	8.10483251805738
340	4	washout	0.434123	82	-42.9122476267138
344	4	washout	0.426965	83	-56.5338200904163
348	4	washout	0.422358	84	-7.57880482034101
352	4	washout	0.35422	85	-21.3003002894792
356	4	washout	0.378436	86	-18.6454222560111
360	4	washout	0.385286	87	-14.4232454345783
364	4	washout	0.418419	88	-20.320145358793
368	4	washout	0.424257	89	4.63948381581536
372	4	washout	0.457709	90	-34.4798878114201
376	4	washout	0.40909	91	-141.34019174591
380	4	washout	0.423915	92	12.3218212490759
384	4	washout	0.438622	93	-14.9452812672984
388	4	washout	0.429671	94	-11.1480322563134
392	4	washout	0.419735	95	-26.4307717830977
396	4	washout	0.336622	96	-24.0695572884555
400	4	washout	0.467281	97	1.12804438029173
404	4	washout	0.363563	98	-19.5519021724402
408	4	washout	0.395845	99	-1.04173170101205
412	4	washout	0.400581	100	-13.9286620205755
416	4	washout	0.362227	101	-32.758348361308
420	4	washout	0.361843	102	-14.3059105701619
424	4	washout	0.497964	103	-18.96565106234
428	4	washout	0.370398	104	-7.32546928895662
432	4	washout	0.482204	105	-10.8692424765747
436	4	washout	0.350472	106	-22.7638631299197
440	4	washout	0.341306	107	-27.1589730702922
444	4	washout	0.377159	108	-12.2363847244898
448	4	washout	0.377157	109	0.168308313046544
452	4	washout	0.433866	110	-18.0411497956116
456	4	washout	0.479503	111	16.4016946191524
460	4	washout	0.423281	112	-38.0855956794654
464	4	washout	0.382769	113	-12.3224517446577
468	4	washout	0.366297	114	3.80080440455667
472	4	washout	0.355934	115	-38.9044822246359
476	4	washout	0.543721	116	-37.6923753824522
480	4	washout	0.524906	117	-15.1722025607767
484	4	washout	0.420189	118	-18.8119812003472
488	4	washout	0.455253	119	-28.4661999266721
492	4	washout	0.458504	120	-11.5323905263363
