onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	1.450853	1	23.0910575966571
20	4	washout	1.681111	2	1.78125441561821
24	4	washout	1.394896	3	-8.67264605208042
28	4	washout	1.393202	4	5.44010050325597
32	4	washout	1.707786	5	-9.52860395735287
36	4	washout	1.510096	6	-13.0780501285808
40	4	washout	2.139195	7	27.2127241419055
44	4	washout	1.541481	8	6.79785054498791
48	4	washout	0.875626	9	-141.34019174591
52	4	washout	1.345937	10	-22.447928917946
56	4	washout	1.518761	11	3.6505583442654
60	4	washout	1.205341	12	-3.47175384964211
64	4	washout	1.46114	13	13.441657470149
68	4	washout	1.846161	14	2.12440413169438
72	4	washout	1.333739	15	13.4744440771341
76	4	washout	1.493047	16	-4.21972605926374
80	4	washout	1.372305	17	7.78294009841493
84	4	washout	1.579928	18	-12.0659541739446
88	4	washout	1.897448	19	-6.75168431101428
92	4	washout	1.430106	20	9.21429512142655
96	4	washout	1.422451	21	13.3312806210079
100	4	washout	1.68887	22	15.053821407159
104	4	washout	1.282027	23	8.85045074854821
108	4	washout	0.594238	24	167.906027271647
112	4	washout	1.843712	25	20.9352245932056
116	4	washout	1.775026	26	0.682888467685381
120	4	washout	1.161045	27	-4.02928162479023
124	4	washout	1.580316	28	-3.68951054696622
128	4	washout	1.560954	29	-12.4070852434768
132	4	washout	1.163282	30	-0.737935802465915
136	4	washout	1.169446	31	2.5082425547172
140	4	washout	1.902366	32	38.0804418792004
144	4	washout	1.453132	33	-18.377791007144
148	4	washout	1.672669	34	-8.28629657228228
152	4	washout	1.217088	35	-2.86851102966864
156	4	washout	1.309457	36	-4.44457427992657
160	4	washout	1.670492	37	-1.17470554676125
164	4	washout	1.390519	38	17.9300761123892
168	4	washout	1.626101	39	8.1775378791746
172	4	washout	1.27061	40	2.9432817208206
176	4	washout	1.328173	41	-3.86521989823166
180	4	washout	1.544696	42	6.14624437334638
184	4	washout	1.366414	43	16.3853195233658
188	4	washout	1.689487	44	2.15392568158355
192	4	washout	1.564917	45	14.4956540515261
196	4	washout	1.506605	46	12.9421936328075
200	4	washout	1.280653	47	-28.5241135291115
204	4	washout	1.508467	48	3.65525046690667
208	4	washout	1.486492	49	-8.3125339524411
212	4	washout	1.462734	50	0.97821080999818
216	4	washout	1.423106	51	-5.61916190877879
220	4	washout	1.572637	52	-1.90855270076261
224	4	washout	1.51844	53	-2.45435549886435
228	4	washout	1.796457	54	23.5874993113449
232	4	washout	1.39074	55	-9.19821242625541
236	4	washout	1.821159	56	-17.7169877407626
240	4	washout	1.555686	57	-0.126067050374477
244	4	washout	1.444336	58	-38.4650636839011
248	4	washout	1.62138	59	-20.7309832749462
252	4	washout	1.829208	60	173.65980825409
256	4	washout	1.73664	61	3.97826219763934
260	4	washout	2.167003	62	-7.02433559677039
264	4	washout	1.793166	63	-25.3272026317795
268	4	washout	1.678378	64	-0.734682852151558
272	4	washout	1.479554	65	-6.21749441566436
276	4	washout	1.445483	66	-14.7890675933237
280	4	washout	1.689318	67	3.76467217679436
284	4	washout	0.64741	68	119.899276781435
288	4	washout	1.389379	69	19.8901352656308
292	4	washout	1.338332	70	3.43238638175705
296	4	washout	1.486438	71	2.0339731915194
300	4	washout	1.363831	72	-19.592006042595
304	4	washout	1.349807	73	18.6539933966545
308	4	washout	1.285528	74	22.9059791936789
312	4	washout	1.456559	75	19.3696132744313
316	4	washout	1.444693	76	-7.0725842540581
320	4	washout	1.097146	77	6.65277337226393
324	4	washout	1.087032	78	-7.03836082115319
328	4	washout	1.499977	79	-8.08970747152886
332	4	washout	0.996958	80	-20.3584298297837
336	4	washout	1.464944	81	29.5568490961071
340	4	washout	1.233173	82	-32.0191356803931
344	4	washout	1.680028	83	-11.8815899179607
348	4	washout	1.101094	84	-34.9760122835675
352	4	washout	1.395434	85	41.3147594182535
356	4	washout	1.613237	86	39.9173712959617
360	4	washout	2.244477	87	-36.7881362760271
364	4	washout	1.165072	88	-5.14505820526108
368	4	washout	0.991136	89	38.6598082540901
372	4	washout	2.108002	90	-7.41951051374235
376	4	washout	1.385812	91	10.212822351769
380	4	washout	1.631658	92	7.24732900122601
384	4	washout	0.885289	93	-107.56940542827
388	4	washout	1.334444	94	3.49711132279896
392	4	washout	1.458016	95	-16.9976975917475
396	4	washout	1.735427	96	-10.9335553928607
400	4	washout	1.578476	97	-18.3009833173628
404	4	washout	1.515236	98	24.6131123753501
408	4	washout	2.187655	99	-14.0327498535827
412	4	washout	1.102511	100	133.619907248313
416	4	washout	1.481769	101	3.09384605915318
420	4	washout	1.622543	102	14.4178216415665
424	4	washout	1.676644	103	10.685641093371
428	4	washout	1.138251	104	21.4771830438155
432	4	washout	1.363547	105	8.95526638199047
436	4	washout	1.219699	106	20.2354974510104
440	4	washout	1.22061	107	15.0366039222353
444	4	washout	1.659338	108	-0.822371306921477
448	4	washout	2.136337	109	-5.16868349602235
452	4	washout	0.226515	110	64.8418198326436
456	4	washout	1.557458	111	-22.8758734794328
460	4	washout	1.377193	112	1.35241655666806
464	4	washout	1.901596	113	-8.65641339943043
468	4	washout	1.789178	114	-21.5018926088492
472	4	washout	1.689331	115	-2.71925857613224
476	4	washout	1.844602	116	5.07842807638663
480	4	washout	1.257785	117	0.452528872247828
484	4	washout	1.669447	118	-19.2869644405383
488	4	washout	1.276895	119	35.4762255398551
492	4	washout	0.534397	120	-147.149218955586
