onset	duration	trial_type	response_time	trial_number	response_error
16	4	baseline	n/a	1	n/a
20	4	baseline	0.891638	2	-7.17126410337192
24	4	baseline	0.879648	3	0.659457088053962
28	4	baseline	0.839657	4	-9.31010077013509
32	4	baseline	0.956066	5	13.5314361598267
36	4	baseline	1.001694	6	-11.3005633581032
40	4	baseline	1.0675	7	1.50703520811526
44	4	baseline	1.017877	8	10.8708108741493
48	4	baseline	1.083929	9	-3.79111990283097
52	4	baseline	0.92	10	7.38326849694081
56	4	baseline	0.950059	11	2.28547488069088
60	4	baseline	0.942129	12	11.9881438760038
64	4	baseline	1.178231	13	-42.5029851244562
68	4	baseline	1.070276	14	-32.1103788159368
72	4	baseline	0.968246	15	-23.9900760885229
76	4	baseline	1.056408	16	0.495055529818665
80	4	baseline	1.130416	17	7.22467792556351
84	4	baseline	1.182507	18	-16.6241776798936
88	4	baseline	1.136507	19	1.02557982767502
92	4	baseline	1.408677	20	0.207353306019922
96	4	baseline	1.5826	21	-6.60561292100217
100	4	baseline	1.243511	22	14.8997741139121
104	4	baseline	1.058664	23	-15.5481555322938
108	4	baseline	1.130755	24	-17.5520521360136
112	4	baseline	0.979055	25	-15.9286320750155
116	4	baseline	1.111074	26	-8.94573604816624
120	4	baseline	1.172998	27	-8.91739167851091
124	4	baseline	1.086959	28	-21.7086200771847
128	4	baseline	1.545336	29	-8.3497946971792
132	4	baseline	1.125176	30	-1.74146267703508
136	4	baseline	1.235183	31	-19.8948620996306
140	4	baseline	1.091245	32	-8.14153449878549
144	4	baseline	1.297697	33	10.9376074067874
148	4	baseline	1.417389	34	-1.1877845667824
152	4	baseline	1.303387	35	-1.06434435045536
156	4	baseline	1.51941	36	-13.4569503552952
160	4	baseline	1.285061	37	-1.79075369881778
164	4	baseline	1.031508	38	-2.39191439399586
168	4	baseline	1.011616	39	-16.2900911126399
172	4	baseline	1.055647	40	-25.6514791661174
176	4	baseline	1.575694	41	1.99683128082042
180	4	baseline	0.95975	42	-2.60333242611207
184	4	baseline	1.373457	43	-12.2768457413984
188	4	baseline	1.373581	44	10.378124418552
192	4	baseline	1.153917	45	9.86872745631136
196	4	baseline	1.297783	46	-9.65303680448985
200	4	baseline	1.269997	47	-1.95910269127716
204	4	baseline	1.057895	48	26.3465792079997
208	4	baseline	1.466027	49	10.8921199720894
212	4	baseline	1.159539	50	-17.8350220078697
216	4	baseline	2.026232	51	-6.34019174590987
220	4	baseline	0.932236	52	-12.1272484311397
224	4	baseline	1.142366	53	-4.77370271542908
228	4	baseline	1.108356	54	-14.2688487290888
232	4	baseline	1.350449	55	-22.2575521514592
236	4	baseline	1.176496	56	-22.2904657981409
240	4	baseline	1.324482	57	-2.28292103204119
244	4	baseline	1.208617	58	-2.62583565599356
248	4	baseline	1.458282	59	-5.48998695427644
252	4	baseline	1.24662	60	-12.4689281022473
256	4	baseline	1.398732	61	-8.52614680825372
260	4	baseline	1.484874	62	1.74839402154508
264	4	baseline	1.388655	63	-4.73730919766687
268	4	baseline	1.203027	64	4.31833375744628
272	4	baseline	1.531115	65	0.154941340851991
276	4	baseline	1.20305	66	-6.47745192018373
280	4	baseline	1.297162	67	-5.13423678450106
284	4	baseline	1.286457	68	-10.7943452565707
288	4	baseline	1.233207	69	1.53379050237846
292	4	baseline	1.253146	70	-6.78500308165566
296	4	baseline	1.263427	71	0.620039525332207
300	4	baseline	1.259478	72	4.30006179167995
304	4	baseline	1.084067	73	1.10921167928525
308	4	baseline	1.179522	74	-4.94142542134855
312	4	baseline	1.717156	75	-10.6208915392855
316	4	baseline	1.070932	76	-2.64108795071887
320	4	baseline	1.681474	77	-9.89816553773748
324	4	baseline	1.189599	78	-12.2314757638797
328	4	baseline	0.954175	79	-5.17094402490323
332	4	baseline	1.063035	80	15.4554543720633
336	4	baseline	0.77198	81	-7.71964351765181
340	4	baseline	1.092718	82	-39.3102421087041
344	4	baseline	1.262066	83	-28.6863717075147
348	4	baseline	0.87984	84	-15.6790908682045
352	4	baseline	0.962015	85	-1.35121282240552
356	4	baseline	1.280033	86	-2.92315255457349
360	4	baseline	1.112076	87	-11.5317859749958
364	4	baseline	1.321954	88	-15.8103063843731
368	4	baseline	1.336273	89	-17.3963046896157
372	4	baseline	1.096329	90	5.92379892539989
376	4	baseline	1.197235	91	-28.7000371471594
380	4	baseline	1.301243	92	-7.57881054965374
384	4	baseline	1.49555	93	-29.7028452406006
388	4	baseline	1.474659	94	-6.91151218025153
392	4	baseline	0.915711	95	13.770649081518
396	4	baseline	1.244588	96	11.8337749462198
400	4	baseline	1.148804	97	13.6839784132459
404	4	baseline	1.31945	98	-12.7990285233059
408	4	baseline	1.205497	99	5.52110607223911
412	4	baseline	0.831507	100	-21.1118181480141
416	4	baseline	1.084982	101	-1.00597783262976
420	4	baseline	1.145102	102	-16.6050472876626
424	4	baseline	1.23291	103	-26.0162773171669
428	4	baseline	1.342013	104	29.3357754298312
432	4	baseline	1.490933	105	-4.82059214592848
436	4	baseline	1.554416	106	-12.8710952170099
440	4	baseline	1.074663	107	-11.9452730497815
444	4	baseline	1.147746	108	-7.2477804303202
448	4	baseline	1.154633	109	-4.14357857776114
452	4	baseline	1.288491	110	18.3698346055123
456	4	baseline	1.655696	111	-11.7457642416139
460	4	baseline	1.396554	112	-27.6320209224314
464	4	baseline	1.338177	113	-21.4421657848102
468	4	baseline	1.436871	114	-5.71035946892981
472	4	baseline	1.164376	115	5.00135699854676
476	4	baseline	1.690587	116	27.8531223805093
480	4	baseline	1.160772	117	-22.2983538116248
484	4	baseline	1.241761	118	0.138721239005603
488	4	baseline	1.180999	119	1.33677986243929
492	4	baseline	1.516249	120	-16.3264348218699
496	4	rotation	1.207994	121	45.6127222402161
500	4	rotation	1.26925	122	40.2493967498486
504	4	rotation	1.324078	123	45.2715406489876
508	4	rotation	0.828554	124	25.2286274567927
512	4	rotation	1.248562	125	29.7133511533185
516	4	rotation	1.177778	126	72.205858360598
520	4	rotation	1.184474	127	45.7999107807089
524	4	rotation	1.069964	128	-9.08754469863663
528	4	rotation	1.061606	129	-6.34953282807856
532	4	rotation	1.258646	130	-55.1315355051776
536	4	rotation	1.199715	131	-24.2146447430353
540	4	rotation	1.387598	132	117.709829298082
544	4	rotation	1.284182	133	2.92990258381182
548	4	rotation	1.88458	134	28.9884349115294
552	4	rotation	1.412551	135	-8.86614369169576
556	4	rotation	1.553118	136	4.21618429978292
560	4	rotation	1.751741	137	42.1958642320672
564	4	rotation	1.208954	138	68.2315410173283
568	4	rotation	1.568307	139	9.46620716613451
572	4	rotation	1.604575	140	-9.50709626318766
576	4	rotation	1.318458	141	19.3393667878592
580	4	rotation	1.500374	142	8.19337936759926
584	4	rotation	1.160822	143	10.1071493095896
588	4	rotation	1.481669	144	78.9165544656891
592	4	rotation	1.537001	145	10.6369937463072
596	4	rotation	1.544416	146	-2.27894677559945
600	4	rotation	1.574172	147	43.2812886031191
604	4	rotation	1.282931	148	20.7407911309816
608	4	rotation	1.294056	149	24.5247356513621
612	4	rotation	1.433052	150	79.0413740257292
616	4	rotation	1.773525	151	60.9090773498744
620	4	rotation	1.698812	152	61.54348908034
624	4	rotation	1.372886	153	10.4082130351942
628	4	rotation	1.657801	154	11.1595940253272
632	4	rotation	1.787223	155	-13.2999655117156
636	4	rotation	1.168182	156	139.995320911734
640	4	rotation	1.452987	157	0.891258884026304
644	4	rotation	1.344453	158	-39.0698246142269
648	4	rotation	1.954441	159	67.9866896665406
652	4	rotation	1.228386	160	7.99598782725733
656	4	rotation	1.599071	161	-17.445262138569
660	4	rotation	1.112289	162	79.6096747966042
664	4	rotation	1.620684	163	-21.5096875797338
668	4	rotation	1.738828	164	42.9709262320887
672	4	rotation	1.989158	165	5.04545283563173
676	4	rotation	1.341394	166	27.624270451898
680	4	rotation	1.582634	167	91.7522804140146
684	4	rotation	1.719301	168	40.5690642992141
688	4	rotation	1.641096	169	-21.1456631035752
692	4	rotation	1.464922	170	61.9678752141418
696	4	rotation	1.380717	171	94.2445346214809
700	4	rotation	1.76611	172	45.2522206559527
704	4	rotation	1.444733	173	13.7871011779487
708	4	rotation	1.797898	174	8.42638645700415
712	4	rotation	2.113394	175	32.399807712012
716	4	rotation	1.233389	176	76.9697549458499
720	4	rotation	1.514188	177	28.376079627518
724	4	rotation	1.416371	178	-10.3384563547962
728	4	rotation	1.566538	179	-12.8085758947466
732	4	rotation	1.554067	180	9.71875232299511
736	4	rotation	1.604141	181	5.01960450526801
740	4	rotation	1.509416	182	18.3016728825515
744	4	rotation	1.428522	183	64.8235269182904
748	4	rotation	1.805285	184	13.8985976794929
752	4	rotation	1.91814	185	-8.85401614973454
756	4	rotation	1.90565	186	-28.2299971902342
760	4	rotation	1.298576	187	-42.1554372905612
764	4	rotation	1.601999	188	86.4638444746054
768	4	rotation	1.564208	189	-1.14619618089601
772	4	rotation	1.203417	190	28.5479484037144
776	4	rotation	1.326362	191	57.9675565723256
780	4	rotation	1.54005	192	98.685006296975
784	4	rotation	1.402677	193	-28.2546876664019
788	4	rotation	1.547817	194	6.27910361013923
792	4	rotation	1.669174	195	10.4879433990618
796	4	rotation	1.392923	196	59.765902679039
800	4	rotation	1.393924	197	5.68838826757934
804	4	rotation	1.584796	198	-7.9733024295228
808	4	rotation	1.182219	199	-6.50898690137207
812	4	rotation	1.910225	200	10.2143105429713
816	4	rotation	1.095181	201	-5.72516497450344
820	4	rotation	1.202735	202	-2.84930183677212
824	4	rotation	1.641174	203	-18.6017832096655
828	4	rotation	1.52428	204	-2.98010581957174
832	4	rotation	1.278684	205	67.8738410757347
836	4	rotation	1.902302	206	15.8401832251317
840	4	rotation	1.360926	207	26.310827695314
844	4	rotation	1.260636	208	-6.37465310819895
848	4	rotation	1.286035	209	13.201589378706
852	4	rotation	1.480047	210	6.10540073731155
856	4	rotation	1.942742	211	49.6580749249218
860	4	rotation	1.320559	212	79.8895286759028
864	4	rotation	1.625954	213	-51.0663600775744
868	4	rotation	1.516409	214	44.7391190001764
872	4	rotation	0.884581	215	7.46674597817922
876	4	rotation	1.202815	216	-29.7138719707583
880	4	rotation	1.360258	217	-12.9466425385576
884	4	rotation	0.975697	218	1.71732454707439
888	4	rotation	1.529003	219	-2.4196905510157
892	4	rotation	1.256214	220	36.9011639543107
896	4	rotation	1.472084	221	-15.1877154150235
900	4	rotation	1.45278	222	8.98073723346185
904	4	rotation	1.374459	223	21.3216550933132
908	4	rotation	2.30873	224	-71.8964661932319
912	4	rotation	0.926442	225	80.0345444624014
916	4	rotation	1.349024	226	28.3210641072679
920	4	rotation	1.596947	227	-18.8813653171342
924	4	rotation	1.175792	228	59.0401044995909
928	4	rotation	1.370177	229	5.28167671796247
932	4	rotation	1.298525	230	5.58163313352648
936	4	rotation	1.542355	231	65.0835454061576
940	4	rotation	1.114445	232	0.875282079330682
944	4	rotation	1.225762	233	-19.89471159117
948	4	rotation	1.462506	234	-3.01429342467786
952	4	rotation	1.860714	235	-26.6744709568034
956	4	rotation	1.400523	236	53.7210373814457
960	4	rotation	1.406459	237	23.719775016965
964	4	rotation	1.434098	238	-53.7733528168494
968	4	rotation	1.52047	239	57.6123263052287
972	4	rotation	1.394726	240	36.6440796596997
976	4	rotation	1.404893	241	5.59904107958367
980	4	rotation	1.402313	242	11.6026038313681
984	4	rotation	2.320895	243	24.387126736324
988	4	rotation	1.385006	244	0.370147442965085
992	4	rotation	1.410523	245	45.3563257973704
996	4	rotation	1.213473	246	34.3414338678906
1000	4	rotation	1.286616	247	8.80153227865009
1004	4	rotation	1.237963	248	-13.2096214795386
1008	4	rotation	1.597235	249	11.3384455727308
1012	4	rotation	0.936833	250	-2.08464163292379
1016	4	rotation	1.338503	251	38.7860695007343
1020	4	rotation	1.517683	252	17.8474219919736
1024	4	rotation	1.296122	253	-7.24750280557373
1028	4	rotation	1.14015	254	75.5641682464779
1032	4	rotation	1.678454	255	32.0084044033217
1036	4	rotation	1.378333	256	-0.975532792674509
1040	4	rotation	1.352656	257	36.1012378786175
1044	4	rotation	1.395129	258	33.8286537801202
1048	4	rotation	1.366243	259	53.4286206855719
1052	4	rotation	1.524709	260	15.287081886268
1056	4	rotation	1.506416	261	-0.762597774316794
1060	4	rotation	1.43027	262	83.0583085359449
1064	4	rotation	1.570523	263	76.4653791657138
1068	4	rotation	1.553906	264	-13.8288389959397
1072	4	rotation	1.714124	265	-11.5432022588899
1076	4	rotation	1.582798	266	-23.5363812149481
1080	4	rotation	1.422929	267	12.6529046025702
1084	4	rotation	1.770547	268	-1.0458299887022
1088	4	rotation	1.373307	269	-18.7851311921546
1092	4	rotation	1.400761	270	-10.6678509443757
1096	4	rotation	1.407205	271	66.0053706109386
1100	4	rotation	1.408651	272	-1.50581513575434
1104	4	rotation	1.562986	273	71.2328774223695
1108	4	rotation	1.313218	274	85.0258366403265
1112	4	rotation	1.456852	275	20.8497809071599
1116	4	rotation	1.117072	276	-13.825241296309
1120	4	rotation	1.10898	277	-19.330411481018
1124	4	rotation	1.602007	278	-5.34057678174712
1128	4	rotation	1.405957	279	-16.1787012282263
1132	4	rotation	1.639849	280	1.16548550665428
1136	4	rotation	1.220193	281	2.39568067911076
1140	4	rotation	1.389257	282	29.4905434928578
1144	4	rotation	1.39383	283	-12.3665778902463
1148	4	rotation	2.073693	284	7.91350720504504
1152	4	rotation	1.403576	285	-13.160087491282
1156	4	rotation	1.541828	286	90.9455442648913
1160	4	rotation	1.35636	287	70.3275036698232
1164	4	rotation	1.51897	288	-17.1158096698406
1168	4	rotation	1.520893	289	-21.9523725573411
1172	4	rotation	1.684411	290	23.0736611012203
1176	4	rotation	1.585021	291	-28.8140343353551
1180	4	rotation	1.799408	292	5.62167360751076
1184	4	rotation	1.603014	293	-6.46665986339577
1188	4	rotation	1.452694	294	99.8668133705114
1192	4	rotation	1.231197	295	-4.47400902939314
1196	4	rotation	1.294248	296	2.23829007908642
1200	4	rotation	1.335928	297	-12.7827098489555
1204	4	rotation	1.430327	298	7.73839912409609
1208	4	rotation	1.771302	299	-57.8879200291071
1212	4	rotation	1.356419	300	3.48236197193653
1216	4	rotation	1.573363	301	-16.3084847003778
1220	4	rotation	1.25459	302	-15.1736232581966
1224	4	rotation	1.460333	303	75.4422394960872
1228	4	rotation	1.346523	304	-13.221564044194
1232	4	rotation	1.744443	305	-14.2045447892199
1236	4	rotation	2.073535	306	65.0769048274469
1240	4	rotation	1.117465	307	0.550038740354164
1244	4	rotation	0.90369	308	-18.4116365206449
1248	4	rotation	0.992817	309	-0.413570829993931
1252	4	rotation	1.392747	310	-12.3979039063824
1256	4	rotation	1.255623	311	-1.06921104292003
1260	4	rotation	0.853268	312	7.27168423631241
1264	4	rotation	1.316352	313	24.1899520978085
