onset	duration	trial_type	response_time	trial_number	response_error
16	4	washout	0.743263	1	-22.1910354976706
20	4	washout	0.586165	2	-7.42543706991545
24	4	washout	0.620404	3	-4.51567730365056
28	4	washout	0.683702	4	-24.5605016104443
32	4	washout	0.615941	5	-40.455098386506
36	4	washout	0.505869	6	-15.4686139933411
40	4	washout	0.529005	7	-28.2399753699582
44	4	washout	0.609012	8	-62.5980215882693
48	4	washout	0.667157	9	-24.8923984210122
52	4	washout	0.617184	10	-19.8215347915715
56	4	washout	0.846951	11	-34.3471750060258
60	4	washout	0.541029	12	-54.2869923774796
64	4	washout	0.515203	13	-35.8060339023673
68	4	washout	0.608493	14	-2.6264613109802
72	4	washout	0.568882	15	-37.8753358989249
76	4	washout	0.748576	16	4.30045128200214
80	4	washout	0.710047	17	-33.1253743622257
84	4	washout	0.640038	18	-12.5080378205099
88	4	washout	0.633618	19	-29.6618970467519
92	4	washout	0.645503	20	-22.2883586060908
96	4	washout	0.629728	21	-13.8343246294252
100	4	washout	0.60156	22	1.31481526009813
104	4	washout	0.737122	23	4.7122187270976
108	4	washout	0.640708	24	-10.1082575990389
112	4	washout	0.621229	25	-43.798630084159
116	4	washout	0.600882	26	-9.9199770598394
120	4	washout	0.91476	27	-9.52259318638624
124	4	washout	n/a	28	n/a
128	4	washout	1.263546	29	-34.8111433057436
132	4	washout	0.511412	30	11.6429197987698
136	4	washout	0.599441	31	-39.0033082289591
140	4	washout	0.549627	32	-16.1778935903125
144	4	washout	0.597624	33	-24.3611217706401
148	4	washout	0.56985	34	-15.0775302536043
152	4	washout	0.684448	35	38.6598082540901
156	4	washout	0.705891	36	-12.350971387718
160	4	washout	0.562018	37	-22.3118396418808
164	4	washout	0.678027	38	0.339047461596447
168	4	washout	0.914092	39	-3.82742016613606
172	4	washout	0.626744	40	-10.2110433436417
176	4	washout	0.512522	41	23.302884234441
180	4	washout	0.680233	42	3.92051184967686
184	4	washout	0.530395	43	-4.19423353967414
188	4	washout	0.654904	44	-14.8398078066936
192	4	washout	1.038707	45	31.6558294483288
196	4	washout	0.672604	46	-27.059362264257
200	4	washout	0.914657	47	-38.8907964232062
204	4	washout	0.539004	48	-30.1485908790277
208	4	washout	0.546737	49	-22.8344413831572
212	4	washout	0.624958	50	5.20109464357756
216	4	washout	0.624965	51	-19.0331711372862
220	4	washout	0.625314	52	-31.8045195155221
224	4	washout	0.694978	53	-9.62607020144597
228	4	washout	0.567171	54	-1.22785659151289
232	4	washout	0.777412	55	-13.7054213374224
236	4	washout	0.667248	56	-1.85402585604795
240	4	washout	0.67724	57	-0.288811485593642
244	4	washout	0.695355	58	-28.8177042985689
248	4	washout	0.731513	59	-3.52424481500495
252	4	washout	0.661589	60	-13.4125676870746
256	4	washout	0.565606	61	8.9381215006064
260	4	washout	0.869755	62	-23.5511301326538
264	4	washout	0.617773	63	-30.5253514574504
268	4	washout	0.731723	64	13.6537971825205
272	4	washout	0.601944	65	-8.76106619994425
276	4	washout	0.641948	66	-10.7530328579445
280	4	washout	0.617992	67	6.72780684873128
284	4	washout	0.698022	68	-23.5297719551448
288	4	washout	n/a	69	n/a
292	4	washout	0.550118	70	-17.1196562699584
296	4	washout	0.574284	71	-7.72643257824909
300	4	washout	0.606375	72	-17.9609072824421
304	4	washout	0.590376	73	-16.0738227826991
308	4	washout	0.548406	74	-16.3311520963027
312	4	washout	0.926489	75	-4.75141881225689
316	4	washout	0.826731	76	-18.2845176751161
320	4	washout	0.728686	77	-30.6669658257709
324	4	washout	0.642879	78	-17.5565289115181
328	4	washout	0.598748	79	12.0927141102607
332	4	washout	0.544934	80	-16.490157291038
336	4	washout	0.57496	81	-9.96163985643535
340	4	washout	0.672967	82	-16.624349577124
344	4	washout	0.84913	83	-8.58207751925472
348	4	washout	0.603103	84	-15.7273895864072
352	4	washout	0.665923	85	-4.4455817078507
356	4	washout	n/a	86	n/a
360	4	washout	0.540629	87	-11.2366405064541
364	4	washout	0.595338	88	0.0647805320326696
368	4	washout	0.519443	89	14.1548749244689
372	4	washout	1.276923	90	12.5017820310875
376	4	washout	0.278796	91	179.208033592556
380	4	washout	0.521709	92	-25.9581897778915
384	4	washout	0.645805	93	-30.1099697047134
388	4	washout	0.575739	94	-3.06468394944527
392	4	washout	0.636252	95	-13.2416846518697
396	4	washout	0.611814	96	-0.737147727044163
400	4	washout	0.778065	97	-12.1925517512029
404	4	washout	1.214052	98	-42.4161483259042
408	4	washout	0.573976	99	-12.946547385808
412	4	washout	0.586767	100	18.7825296586569
416	4	washout	0.582204	101	-18.168177951101
420	4	washout	1.842396	102	-37.827329346461
424	4	washout	0.566355	103	-1.21426967686049
428	4	washout	0.534562	104	-21.5397647944064
432	4	washout	0.582379	105	-21.1749293126401
436	4	washout	0.694678	106	-15.4728880670062
440	4	washout	0.608885	107	-17.8490006499529
444	4	washout	0.776778	108	-18.2789204297885
448	4	washout	0.914703	109	1.74309800502912
452	4	washout	0.594887	110	93.2499658211881
456	4	washout	0.550866	111	-15.0294668285265
460	4	washout	0.716989	112	9.81459089898646
464	4	washout	0.811074	113	-9.80097046400731
468	4	washout	1.095128	114	-1.95536501883855
472	4	washout	0.774579	115	-25.1830414215923
476	4	washout	0.809327	116	3.40964155202839
480	4	washout	0.607912	117	5.48721459943068
484	4	washout	0.579389	118	-13.6040219019933
488	4	washout	0.549562	119	7.28116052138693
492	4	washout	0.617495	120	5.12756308958421
